"","achi_1m","sepa_1m","self_1m","impu_1m","atta_1m","mani_1m","perf_1m","subm_1m","orde_1m","pers_1m","anxi_2m","achi_2m","sepa_2m","self_2m","diso_2m","stre_2m","labi_2m","resi_2m","expr_2m","with_2m","shyn_2m","irri_3m","acti_3m","achi_3m","dist_3m","depe_3m","empa_3m","atta_3m","risk_3m","diso_3m","labi_3m","depr_3m","naiv_3m","subm_3m","with_3m","aggr_3m","anxi_4m","para_4m","domi_3m","sepa_4m","self_4m","depe_4m","impu_4m","empa_4m","risk_4m","diso_4m","stre_4m","mani_4m","resi_4m","avoi_4m","flex_4m","rumi_4m","perf_4m","naiv_4m","gran_4m","with_4m","orde_4m","pers_4m","obse_4m","para_5m","acti_5m","achi_5m","narc_5m","self_5m","depe_5m","impu_5m","empa_5m","risk_5m","labi_5m","depr_5m","rumi_5m","gran_5m","aggr_5m","shyn_5m","para_6m","acti_6m","domi_5m","narc_6m","dist_6m","atta_6m","stre_6m","flex_6m","perf_6m","expr_6m","with_6m","orde_6m","dayd_1m","dayd_2m","oddt_2m","fant_1m","fant_3m","sens_2m","oddt_3m","fant_5m","sens_3m","dayd_4m","sens_4m","oddt_6m"
"1481",1,1,2,2,2,1,2,2,2,2,2,2,1,3,2,2,2,1,2,2,1,2,1,2,2,1,2,2,3,2,2,1,2,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,1,1,2,2,2,3,2,2,1,2,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2,2,1,2,3,1,3,1,2,2,1
"1482",3,1,1,1,1,2,2,3,1,3,1,1,1,1,4,1,2,1,1,1,1,1,5,1,4,3,1,4,1,2,1,1,3,1,1,1,1,1,2,1,3,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,3,1,1,1,1,1,1,1,4,1,1,1,4,1,1,4,3,1,1,1,3,3,1,2,1,1,3,1,4,1,1,2,1,1,1
"1483",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1
"1484",2,2,2,2,2,1,2,2,3,1,2,2,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1
"1485",3,1,1,1,1,1,3,2,3,1,2,2,1,2,2,2,2,1,1,3,1,1,2,1,2,1,1,1,4,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,3,1,1,1,1,2,1
"1486",1,2,3,4,2,1,1,1,1,2,1,1,1,3,2,1,2,1,2,1,1,3,4,1,3,3,1,2,5,4,2,1,4,1,1,3,1,1,1,3,3,3,2,1,4,1,1,1,1,1,2,1,2,3,1,1,1,2,1,1,4,1,1,3,2,4,1,4,2,1,1,1,3,1,2,4,1,1,3,2,3,1,1,1,1,1,4,2,2,1,1,2,2,2,1,3,3,1
"1487",4,2,1,1,1,1,2,2,3,1,2,4,1,1,1,3,1,1,2,2,1,1,2,3,1,1,1,2,1,1,1,2,3,2,2,1,2,1,1,1,2,2,1,1,2,1,2,2,1,1,2,2,4,1,1,1,3,1,2,1,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,3,2,2,2,1,1,3,1,1,1,1,1,2,1,1,1,1,2,1
"1488",1,3,2,2,3,2,2,1,2,1,2,2,2,1,2,2,2,3,2,2,1,2,2,2,2,3,2,4,4,3,4,3,3,2,2,2,3,2,4,4,2,2,2,3,4,3,2,4,4,2,2,4,4,2,2,4,2,2,4,2,3,2,3,3,4,4,4,4,2,2,2,4,3,2,2,2,4,4,3,3,3,2,3,5,2,1,3,3,2,1,3,1,3,1,1,1,1,1
"1489",2,3,2,2,3,1,2,2,2,3,2,3,3,2,3,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,3,3,2,2,1,2,1,3,2,2,2,2,2,2,1,3,3,2,2,1,2,2,2,1,1,1,3,2,1,1,2,2,2,2,2,3,1,2,2,2,2,3,2,2,1,1,3,1,2,2,1,2,2
"1490",2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,3,2,2,1,2,2,1,1,2,1,1,1
"1491",2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
"1492",3,1,1,1,3,1,2,1,1,2,4,3,1,3,3,5,2,1,1,3,2,2,3,2,1,3,1,2,2,3,2,1,2,2,2,1,5,1,1,2,3,3,1,1,2,1,4,1,1,1,2,1,4,2,1,3,1,1,1,1,2,2,1,3,1,2,1,1,1,2,4,1,1,1,1,1,1,1,2,3,4,2,2,1,3,2,2,1,1,1,1,3,1,1,1,1,3,1
"1493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1494",2,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1
"1495",1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,4,2,1,1,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1
"1496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1497",3,1,1,3,2,1,1,1,2,1,1,2,1,1,3,2,2,2,2,2,2,2,2,3,2,2,2,2,4,3,2,1,2,1,2,1,2,2,3,1,1,2,3,2,3,3,2,1,2,1,2,2,2,1,2,2,2,2,1,2,3,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,3,1,2,1,1,1,1,1,2,2,2,1
"1498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1499",4,1,1,2,2,1,2,1,2,4,1,3,1,2,1,1,1,1,1,3,1,1,1,4,2,2,2,1,2,2,1,1,3,3,3,3,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,3,4,2,1,3,2,2,1,1,2,4,1,2,2,2,1,2,2,1,1,1,1,1,1,2,2,2,1,2,2,2,3,2,3,2,3,2,1,1,1,1,1,1,1,2,1,1
"1500",2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,3,2,1,2,1,3,3,2,2,1,2,1,1,1,2,2,1
"1501",3,5,2,1,2,1,1,1,1,1,3,1,4,3,2,4,2,1,1,2,1,1,1,2,3,3,1,2,1,1,1,1,1,1,2,1,4,1,1,4,4,1,2,1,1,1,3,1,1,1,2,4,3,1,1,1,2,1,2,1,1,2,1,4,3,1,1,1,1,2,4,1,1,1,1,1,1,1,1,3,3,1,3,1,1,1,2,1,1,1,1,3,1,1,1,2,4,1
"1502",2,3,2,1,3,1,2,1,3,1,3,3,4,3,1,1,2,1,2,2,1,2,1,2,2,3,1,4,3,1,2,1,4,4,3,1,3,4,3,4,4,5,2,5,3,1,2,3,1,1,1,3,2,4,2,2,3,2,2,3,1,1,2,4,3,2,1,1,2,2,4,1,1,1,2,2,2,2,2,3,2,2,1,2,1,3,3,2,2,1,1,3,2,1,2,3,4,1
"1503",1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,4,1,1,1,1,2,1
"1504",4,4,4,3,4,2,4,3,2,1,5,3,4,5,5,4,4,1,2,4,1,5,3,4,2,4,2,4,1,5,5,4,3,3,4,5,5,3,4,4,4,5,2,3,3,2,5,2,2,1,4,5,3,2,2,4,2,3,4,3,3,4,3,5,4,2,2,2,5,4,4,2,5,1,1,3,3,3,3,4,5,3,2,4,2,1,3,3,2,1,2,3,3,4,4,2,4,1
"1505",3,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,3,2,1,3,1,1,1,1,2,3,1,3,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,3,2,1,1,1,5,1,1,4,3,2,1
"1506",1,1,1,2,1,1,2,1,2,1,1,4,1,2,1,1,1,1,2,1,1,1,2,2,1,2,1,2,2,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,3,1,2,1,1,1,1,1,4,3,2,1,2,1,2,1,3,3,3,1,1,1,1,1,1,1,1,3,1,1,1,4,2,3,1,2,2,2,2,3,1,2,1,1,2,1,1,3,1,1,1,1,3,1
"1507",4,1,2,2,3,2,2,5,2,1,2,4,1,2,3,3,2,2,2,3,1,2,3,4,2,3,1,3,2,2,2,2,4,3,4,5,2,1,2,1,3,2,2,2,2,2,2,2,1,1,3,2,5,3,1,2,2,2,2,1,3,3,1,2,2,2,1,1,2,1,1,2,2,1,1,3,2,2,1,2,3,2,3,2,1,2,2,1,1,1,1,1,1,1,3,1,2,1
"1508",2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1
"1509",3,3,2,2,4,2,2,3,2,1,1,3,2,2,2,4,1,3,1,1,1,2,5,2,4,3,1,4,1,3,1,1,4,3,1,1,2,1,2,1,3,3,3,1,4,2,4,3,1,1,4,3,3,3,2,2,1,2,2,1,2,4,4,4,3,3,1,3,3,3,3,3,2,1,1,4,3,4,3,4,4,4,2,3,2,1,4,4,3,2,3,5,1,3,5,5,5,3
"1510",3,1,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,1,2,2,1,2,2,3,2,2,1,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,2,1,2,1,2,1,1
"1511",4,1,1,2,3,1,3,2,4,1,1,3,1,1,1,1,1,1,1,3,1,1,1,3,1,1,2,3,3,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,3,2,2,1,1,1,2,1,3,1,1,3,3,1,2,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1
"1512",1,1,2,1,3,1,1,1,3,2,1,2,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1
"1513",2,2,1,4,3,1,5,2,1,1,1,2,1,2,5,5,5,2,3,1,1,5,5,1,3,1,1,1,2,3,5,3,1,1,3,4,1,1,2,1,1,4,3,1,1,2,5,1,4,1,3,1,2,1,1,3,1,4,3,1,1,2,2,3,1,3,1,1,5,3,4,1,4,1,1,3,3,2,2,4,4,3,1,1,3,4,3,3,1,1,3,4,5,1,3,3,5,1
"1514",1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,5,1,1,3,1,1,5,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,4,1,1,1,5,1,1,1,1,5,2,1,2,2,1,1,1,1,1,1,2,1,2
"1515",3,2,3,3,3,1,1,1,1,2,1,1,1,1,4,3,1,1,1,3,1,1,1,1,2,1,1,3,3,5,1,1,1,1,3,2,1,1,1,1,2,1,1,1,1,3,2,1,1,1,1,1,1,1,1,3,1,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3,4,1
"1516",5,4,2,1,2,1,2,1,2,1,3,4,4,3,1,4,1,1,1,4,2,1,1,3,1,2,1,2,1,1,1,1,3,1,3,2,4,2,2,4,4,3,1,2,1,2,2,2,1,2,2,4,4,2,2,4,2,2,2,2,3,3,3,4,2,2,2,1,1,1,2,2,1,3,2,2,1,1,1,3,2,1,4,2,1,2,2,1,1,1,1,4,1,3,3,3,4,1
"1517",3,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,1,1,3,2,2,2,1,2,3,2,1,1,3,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,2,1,3,2,2,3,2,2,1,1,3,3,2,2,2,2,1,2,1,1,2,2,2,1,1,3,2,2,2,2,3,1,1,1,2,1,3,2,2,1,2,3,2,2,2,3,3,1
"1518",3,1,1,1,2,1,2,3,1,1,1,3,1,1,1,3,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
"1519",2,3,2,2,2,1,1,1,1,1,2,2,2,2,3,2,2,3,3,2,1,2,4,3,3,3,2,2,3,3,2,1,2,2,1,3,2,1,3,3,2,2,3,2,3,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,4,3,3,2,2,3,1,3,2,2,2,2,2,1,1,3,2,3,2,2,2,2,1,2,1,1,2,2,2,2,1,4,2,2,3,2,3,2
"1520",4,1,1,2,3,1,1,1,1,1,2,3,1,2,1,2,2,1,2,2,1,2,2,2,1,2,1,2,1,1,1,1,2,2,2,2,2,1,2,1,4,3,2,1,1,1,2,1,1,1,2,2,3,3,1,3,2,1,1,1,3,3,2,4,2,2,1,1,2,1,2,1,2,1,1,3,2,2,2,3,2,1,2,2,1,1,3,1,1,2,2,2,1,2,2,1,2,1
"1521",1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,1,2,1,1,2,2,1,1,2,2,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,3,2,2,2,2,2,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,3,2,2,2,2,2,2,2,3,2,2,2
"1522",3,1,2,4,3,1,2,1,1,2,1,2,1,2,2,4,1,1,1,1,1,2,1,1,3,1,1,1,4,1,1,1,1,1,3,3,2,1,1,1,2,1,1,1,2,1,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1
"1523",2,1,1,1,2,1,2,1,2,1,1,2,3,1,1,2,1,1,1,2,1,1,2,2,2,3,1,2,1,1,1,1,2,1,2,1,2,1,1,3,2,3,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,3,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1
"1524",2,1,1,1,3,1,1,1,1,3,1,3,1,2,2,1,1,1,1,4,1,1,1,2,2,3,1,2,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,2,1,1,1,3,1,1,1,3,3,1
"1525",2,3,3,1,2,1,3,1,3,1,4,4,2,3,1,3,1,1,1,3,2,1,1,4,2,2,1,1,2,2,1,2,3,2,3,1,4,2,3,3,4,2,1,1,2,1,1,1,1,1,1,1,4,2,2,3,3,1,3,2,2,5,1,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,2,2,3,1,1,1,2,1,1,1,1,3,1,1,1,1,3,1
"1526",2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,4,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,3,1,1,1,1,1,1,1,1,1,3,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1
"1527",4,1,3,2,3,2,1,1,1,2,2,3,1,4,4,4,2,1,2,4,1,1,2,4,3,2,2,4,1,3,1,3,2,2,2,1,3,3,1,2,4,2,1,1,1,4,2,1,1,1,2,2,4,1,1,2,1,2,1,3,1,2,1,4,2,3,1,1,2,3,3,1,1,3,3,2,1,1,3,2,3,3,3,1,1,1,4,2,1,1,1,3,1,2,4,2,4,1
"1528",1,1,2,1,3,1,2,2,1,1,2,3,1,2,2,2,1,1,1,3,1,2,1,3,1,2,1,1,1,2,1,1,1,2,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,5,1,3,1,5,4,1,1,1,3,1,1,3,4,3,1
"1529",1,2,2,2,1,1,1,1,1,1,2,1,1,1,4,3,2,2,1,2,1,2,1,1,1,1,1,1,1,4,2,1,2,2,3,2,2,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,1,1,2,1,2,2,3,2,1,1,1,2,2,1,1,1,3,1,1,2,2,2,1
"1530",1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1,2,1,1
"1531",1,1,1,1,1,1,2,2,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,3,2,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,3,1,1,1,1,1,1,3,1,3,1,2,1,1,1,1,1,1,1,2,1,1,1,1,3,1,3,1,1,4,3,2,1,1,1,2,1,1,3,1,2,1
"1532",2,3,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2
"1533",2,1,3,3,2,2,2,2,2,2,2,2,1,2,3,3,3,2,3,2,2,1,4,1,3,2,2,2,2,4,2,1,3,2,2,1,2,2,2,2,2,2,2,2,2,4,4,2,2,2,3,2,2,3,2,2,2,2,1,2,3,2,2,2,2,3,1,2,2,1,1,1,2,1,1,3,2,2,3,2,4,2,1,2,1,1,3,3,3,2,2,3,2,2,2,3,2,2
"1534",3,3,1,1,3,1,1,1,1,2,1,4,2,1,3,1,1,2,3,1,1,1,2,3,2,2,1,2,4,2,1,1,2,1,1,1,1,1,2,3,2,2,4,1,4,2,1,2,1,1,1,2,2,2,1,1,1,2,1,1,3,3,3,1,1,4,1,4,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1,3,2,1,1,1,4,1,1,2,2,2,1
"1535",1,4,1,1,1,1,2,2,1,1,1,2,3,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,5,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,4,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,4,3,1,1,1,1,1,4,1,1,1,1,1,1,1,4,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,3,1
"1536",4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"1537",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,2,1,1,1,1,4,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"1538",4,1,3,2,2,1,4,4,4,1,3,4,1,4,1,2,1,1,2,4,2,1,1,4,2,3,1,3,1,1,1,1,3,2,1,1,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4,4,1,2,3,1,1,1,1,3,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1
"1539",1,1,1,2,1,1,2,2,1,2,1,1,2,2,2,1,1,1,2,1,1,1,3,2,3,1,1,2,1,1,2,1,2,1,1,2,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,2,2,2,1,2,1,3,1,2,4,4,2,2,1,2,1,1,4,3,2,2,2,1,1,3,1,1,4,2,3,3,1,1,3,2,2,1,1,1,1,1,1,1,1,1,2,1
"1540",3,2,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,3,1,1,3,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,3,2,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,3,2,1,1,1,3,1,1,1,1,1,1
"1541",3,1,1,3,3,1,3,1,3,2,2,4,1,1,2,3,3,1,2,3,2,4,3,3,2,2,3,1,4,1,3,1,3,1,3,3,2,1,3,1,1,1,3,2,3,2,2,1,2,1,1,1,4,1,3,3,1,2,1,1,4,4,4,1,1,3,1,2,4,2,1,3,4,1,1,3,3,4,1,1,2,1,2,4,3,1,2,2,1,1,1,4,1,1,4,1,3,1
"1542",2,1,2,2,2,1,1,4,2,1,3,1,2,3,3,2,1,1,1,3,1,1,1,1,2,1,1,1,1,2,1,1,2,1,3,1,3,1,1,2,2,2,1,1,1,2,2,1,1,1,1,4,2,1,1,3,1,2,1,1,1,1,1,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1543",3,1,3,3,3,1,2,2,4,1,3,3,1,2,1,2,2,2,3,3,1,4,3,2,3,3,2,3,3,1,3,1,4,3,2,4,2,3,3,1,2,1,3,3,3,2,2,3,1,1,3,2,2,2,3,2,3,2,3,4,4,3,3,3,2,3,2,2,3,1,2,2,3,1,3,4,4,3,3,2,2,3,2,3,1,3,3,2,2,1,1,1,1,1,3,3,1,1
"1544",4,1,2,3,2,1,1,2,1,1,1,3,1,2,2,2,1,1,1,2,2,2,3,3,2,2,2,2,3,3,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
"1545",2,1,1,2,1,1,2,1,1,2,1,2,2,1,3,2,1,2,2,1,1,3,1,1,1,2,1,1,4,4,1,1,2,1,2,3,1,1,1,1,1,1,1,1,3,3,1,1,1,1,2,1,2,1,1,2,1,1,1,1,3,1,2,1,1,4,1,3,2,1,1,1,4,1,1,2,1,3,1,1,2,1,1,2,1,1,3,2,1,1,1,2,1,1,2,2,1,1
